,class,x,y,w,h,frameNo
142,5,0.743056,0.375,0.513889,0.115625,80880
30,5,0.733333,0.373437,0.527778,0.1125,80881
208,5,0.727778,0.373437,0.544444,0.115625,80882
346,5,0.719444,0.374219,0.555556,0.117188,80883
586,5,0.7125,0.373437,0.563889,0.115625,80884
721,5,0.706944,0.375,0.580556,0.115625,80885
547,5,0.702778,0.375,0.588889,0.11875,80886
394,5,0.695833,0.375,0.597222,0.115625,80887
2405,5,0.690278,0.375,0.608333,0.1125,80888
2561,5,0.683333,0.374219,0.627778,0.114063,80889
580,5,0.666667,0.373437,0.611111,0.1125,80890
722,5,0.651389,0.374219,0.608333,0.110937,80891
541,5,0.643056,0.373437,0.602778,0.1125,80892
405,5,0.631944,0.373437,0.591667,0.109375,80893
147,5,0.618056,0.374219,0.591667,0.110937,80894
29,5,0.605556,0.374219,0.6,0.110937,80895
214,5,0.579167,0.375,0.608333,0.1125,80896
335,5,0.566667,0.374219,0.605556,0.110937,80897
3151,5,0.555556,0.374219,0.6,0.110937,80898
3018,5,0.543056,0.376563,0.597222,0.115625,80899
2658,5,0.526389,0.373437,0.591667,0.1125,80900
2697,5,0.520833,0.372656,0.602778,0.114063,80901
2498,5,0.505556,0.370313,0.594444,0.109375,80902
2465,5,0.486111,0.36875,0.583333,0.109375,80903
2910,5,0.472222,0.36875,0.577778,0.1125,80904
2856,5,0.4625,0.367188,0.580556,0.109375,80905
3057,5,0.45,0.367188,0.577778,0.10625,80906
3109,5,0.4375,0.366406,0.580556,0.107813,80907
300,5,0.427778,0.367188,0.577778,0.109375,80908
253,5,0.418056,0.367188,0.575,0.10625,80909
2911,5,0.402778,0.367188,0.577778,0.10625,80910
2851,5,0.393056,0.36875,0.580556,0.109375,80911
3060,5,0.380556,0.367188,0.577778,0.10625,80912
3108,5,0.373611,0.366406,0.569444,0.107813,80913
2657,5,0.363889,0.366406,0.555556,0.107813,80914
2702,5,0.355556,0.365625,0.538889,0.109375,80915
2495,5,0.336111,0.367188,0.55,0.10625,80916
2466,5,0.329167,0.366406,0.530556,0.104687,80917
459,5,0.320833,0.369531,0.530556,0.107813,80918
486,5,0.340278,0.367188,0.469444,0.103125,80919
288,5,0.333333,0.367188,0.477778,0.103125,80920
262,5,0.304167,0.36875,0.491667,0.109375,80921
71,5,0.3,0.36875,0.477778,0.109375,80922
104,5,0.302778,0.364844,0.45,0.104687,80923
453,5,0.290278,0.367188,0.452778,0.10625,80924
491,5,0.297222,0.364844,0.416667,0.101562,80925
677,5,0.277778,0.365625,0.427778,0.103125,80926
629,5,0.280556,0.365625,0.411111,0.103125,80927
2648,5,0.259722,0.365625,0.425,0.103125,80928
2710,5,0.245833,0.364844,0.425,0.101562,80929
448,5,0.254167,0.364062,0.375,0.1,80930
493,5,0.226389,0.365625,0.408333,0.1,80931
673,5,0.222222,0.365625,0.4,0.1,80932
633,5,0.230556,0.366406,0.361111,0.0984375,80933
292,5,0.215278,0.365625,0.375,0.096875,80934
260,5,0.201389,0.366406,0.386111,0.0984375,80935
75,5,0.2,0.366406,0.366667,0.0953125,80936
2489,5,0.630556,0.392969,0.272222,0.0703125,85305
2683,5,0.613889,0.391406,0.272222,0.0734375,85306
649,5,0.581944,0.389844,0.275,0.0671875,85308
659,5,0.573611,0.389844,0.269444,0.0640625,85309
2476,5,0.558333,0.389062,0.272222,0.0625,85310
1371,5,0.402778,0.363281,0.383333,0.114063,90410
1522,5,0.402778,0.360938,0.405556,0.1125,90411
1325,5,0.408333,0.360156,0.411111,0.114063,90412
1168,5,0.415278,0.359375,0.425,0.1125,90413
764,5,0.427778,0.360156,0.444444,0.114063,90415
961,5,0.441667,0.360938,0.45,0.115625,90416
1129,5,0.426389,0.360156,0.497222,0.117188,90417
2370,5,0.433333,0.360938,0.505556,0.115625,90418
1780,5,0.431944,0.364062,0.602778,0.11875,90423
2139,5,0.495833,0.365625,0.575,0.11875,90427
916,5,0.509722,0.365625,0.569444,0.121875,90428
775,5,0.523611,0.365625,0.569444,0.121875,90429
2350,5,0.529167,0.365625,0.569444,0.121875,90430
2205,5,0.543056,0.365625,0.575,0.121875,90431
1986,5,0.552778,0.365625,0.577778,0.121875,90432
2144,5,0.5625,0.366406,0.580556,0.123438,90433
1576,5,0.572222,0.366406,0.572222,0.123438,90434
1737,5,0.584722,0.366406,0.580556,0.120312,90435
1943,5,0.6,0.365625,0.594444,0.121875,90436
1775,5,0.608333,0.365625,0.588889,0.121875,90437
1362,5,0.622222,0.366406,0.583333,0.123438,90438
1536,5,0.638889,0.366406,0.588889,0.123438,90439
2601,5,0.645833,0.367188,0.597222,0.125,90440
2754,5,0.656944,0.367188,0.597222,0.125,90441
2560,5,0.672222,0.367969,0.588889,0.126563,90442
2406,5,0.688889,0.367188,0.594444,0.128125,90443
2949,5,0.695833,0.367188,0.597222,0.128125,90444
2817,5,0.697222,0.367188,0.594444,0.128125,90445
3012,5,0.7125,0.367969,0.575,0.126563,90446
3153,5,0.718056,0.367969,0.563889,0.126563,90447
345,5,0.719444,0.367969,0.561111,0.126563,90448
209,5,0.722222,0.367969,0.55,0.126563,90449
2955,5,0.736111,0.367188,0.527778,0.125,90450
2808,5,0.738889,0.36875,0.522222,0.125,90451
3019,5,0.741667,0.367969,0.511111,0.129688,90452
3149,5,0.754167,0.36875,0.491667,0.128125,90453
2595,5,0.759722,0.369531,0.480556,0.126563,90454
2765,5,0.761111,0.369531,0.472222,0.126563,90455
2554,5,0.7625,0.367969,0.469444,0.126563,90456
2408,5,0.768056,0.36875,0.458333,0.125,90457
406,5,0.773611,0.36875,0.441667,0.125,90458
540,5,0.780556,0.36875,0.438889,0.125,90459
349,5,0.7875,0.369531,0.419444,0.123438,90460
202,5,0.798611,0.36875,0.402778,0.128125,90461
18,5,0.804167,0.36875,0.391667,0.128125,90462
159,5,0.811111,0.369531,0.377778,0.126563,90463
415,5,0.818056,0.369531,0.363889,0.126563,90464
530,5,0.825,0.369531,0.35,0.126563,90465
715,5,0.826389,0.369531,0.341667,0.126563,90466
588,5,0.834722,0.370313,0.325,0.125,90467
2610,5,0.844444,0.370313,0.311111,0.125,90468
2751,5,0.848611,0.369531,0.302778,0.123438,90469
410,5,0.854167,0.370313,0.291667,0.128125,90470
532,5,0.8625,0.371875,0.275,0.125,90471
711,5,0.869444,0.372656,0.261111,0.123438,90472
596,5,0.873611,0.372656,0.247222,0.123438,90473
354,5,0.880556,0.374219,0.233333,0.123438,90474
200,5,0.8875,0.371875,0.219444,0.125,90475
23,5,0.895833,0.375,0.202778,0.125,90476
150,5,0.902778,0.375781,0.194444,0.123438,90477
2963,5,0.911111,0.375781,0.177778,0.120312,90478
2804,5,0.916667,0.373437,0.161111,0.115625,90479
2421,5,0.922222,0.374219,0.15,0.114063,90480
2543,5,0.931944,0.371094,0.130556,0.117188,90481
2740,5,0.9375,0.372656,0.119444,0.114063,90482
2617,5,0.944444,0.373437,0.111111,0.115625,90483
3031,5,0.958333,0.374219,0.0833333,0.117188,90485
2829,5,0.965278,0.374219,0.0694444,0.117188,90486
2839,5,0.959722,0.383594,0.0805556,0.104687,92332
2922,5,0.952778,0.383594,0.0888889,0.104687,92333
2442,5,0.947222,0.382812,0.105556,0.103125,92334
2519,5,0.941667,0.382031,0.116667,0.101562,92335
2729,5,0.934722,0.382812,0.130556,0.103125,92336
2631,5,0.929167,0.382812,0.136111,0.103125,92337
608,5,0.923611,0.382812,0.147222,0.103125,92338
694,5,0.920833,0.382031,0.158333,0.104687,92339
1810,5,0.915278,0.383594,0.169444,0.107813,92340
1914,5,0.909722,0.382031,0.175,0.107813,92341
1710,5,0.902778,0.382812,0.188889,0.109375,92342
1595,5,0.897222,0.382812,0.205556,0.109375,92343
2105,5,0.888889,0.38125,0.216667,0.109375,92344
2019,5,0.883333,0.380469,0.227778,0.110937,92345
2233,5,0.877778,0.378906,0.227778,0.107813,92346
2326,5,0.875,0.379687,0.25,0.1125,92347
1085,5,0.869444,0.378906,0.261111,0.110937,92348
1006,5,0.863889,0.378906,0.272222,0.110937,92349
2117,5,0.856944,0.378906,0.280556,0.110937,92350
2011,5,0.85,0.378125,0.294444,0.1125,92351
2237,5,0.844444,0.378125,0.305556,0.1125,92352
2317,5,0.840278,0.377344,0.313889,0.110937,92353
1799,5,0.834722,0.378125,0.319444,0.109375,92354
1921,5,0.829167,0.377344,0.336111,0.110937,92355
1706,5,0.825,0.376563,0.344444,0.109375,92356
1604,5,0.819444,0.376563,0.361111,0.109375,92357
1197,5,0.8125,0.376563,0.375,0.109375,92358
1293,5,0.805556,0.376563,0.383333,0.109375,92359
1095,5,0.798611,0.376563,0.391667,0.109375,92360
1001,5,0.795833,0.377344,0.402778,0.107813,92361
786,5,0.791667,0.377344,0.416667,0.107813,92362
898,5,0.784722,0.377344,0.430556,0.107813,92363
1209,5,0.779167,0.376563,0.441667,0.10625,92364
1279,5,0.776389,0.376563,0.447222,0.10625,92365
1493,5,0.770833,0.376563,0.452778,0.10625,92366
1404,5,0.769444,0.376563,0.461111,0.10625,92367
1818,5,0.763889,0.375781,0.472222,0.104687,92368
1905,5,0.761111,0.376563,0.477778,0.10625,92369
1206,5,0.756944,0.375781,0.486111,0.107813,92370
1289,5,0.751389,0.376563,0.497222,0.109375,92371
1480,5,0.743056,0.378906,0.513889,0.110937,92372
1411,5,0.741667,0.378906,0.516667,0.107813,92373
1098,5,0.738889,0.378125,0.522222,0.10625,92374
991,5,0.733333,0.378125,0.533333,0.109375,92375
799,5,0.727778,0.378125,0.544444,0.1125,92376
891,5,0.719444,0.379687,0.561111,0.1125,92377
2124,5,0.718056,0.378906,0.563889,0.110937,92378
2004,5,0.715278,0.378906,0.569444,0.110937,92379
1619,5,0.709722,0.378906,0.580556,0.114063,92380
1687,5,0.702778,0.378906,0.588889,0.114063,92381
1894,5,0.695833,0.378906,0.597222,0.110937,92382
1830,5,0.690278,0.378906,0.597222,0.110937,92383
2301,5,0.688889,0.378906,0.6,0.110937,92384
2256,5,0.686111,0.378125,0.616667,0.1125,92385
2043,5,0.683333,0.378125,0.627778,0.109375,92386
2083,5,0.668056,0.374219,0.663889,0.107813,92387
860,5,0.647222,0.373437,0.705556,0.10625,92388
828,5,0.652778,0.375,0.694444,0.109375,92389
2295,5,0.651389,0.375,0.697222,0.109375,92390
2260,5,0.65,0.377344,0.677778,0.107813,92391
2040,5,0.616667,0.377344,0.7,0.107813,92392
2089,5,0.597222,0.378125,0.705556,0.109375,92393
1625,5,0.55,0.376563,0.777778,0.115625,92394
1683,5,0.5375,0.377344,0.791667,0.117188,92395
1897,5,0.605556,0.377344,0.644444,0.107813,92396
1825,5,0.561111,0.375781,0.738889,0.117188,92397
1418,5,0.551389,0.375781,0.747222,0.117188,92398
1477,5,0.527778,0.376563,0.777778,0.11875,92399
1486,5,0.529167,0.375781,0.752778,0.117188,92400
1403,5,0.522222,0.375781,0.716667,0.114063,92401
1215,5,0.523611,0.375781,0.697222,0.114063,92402
1280,5,0.520833,0.375781,0.663889,0.110937,92403
791,5,0.523611,0.375,0.647222,0.109375,92404
901,5,0.516667,0.373437,0.638889,0.10625,92405
1090,5,0.506944,0.374219,0.630556,0.104687,92406
997,5,0.501389,0.373437,0.630556,0.10625,92407
2226,5,0.491667,0.374219,0.638889,0.107813,92408
2333,5,0.488889,0.373437,0.627778,0.10625,92409
793,5,0.486111,0.374219,0.611111,0.107813,92410
889,5,0.481944,0.373437,0.602778,0.10625,92411
1103,5,0.461111,0.375,0.616667,0.1125,92412
993,5,0.448611,0.377344,0.630556,0.117188,92413
1484,5,0.455556,0.371875,0.6,0.10625,92414
1415,5,0.454167,0.371094,0.580556,0.104687,92415
1202,5,0.448611,0.371094,0.563889,0.104687,92416
1284,5,0.441667,0.371875,0.561111,0.10625,92417
1698,5,0.444444,0.371094,0.55,0.101562,92418
1612,5,0.4375,0.371875,0.547222,0.103125,92419
2229,5,0.433333,0.371875,0.538889,0.103125,92420
2321,5,0.425,0.371875,0.538889,0.103125,92421
2109,5,0.416667,0.371875,0.538889,0.103125,92422
2023,5,0.419444,0.371875,0.527778,0.1,92423
1717,5,0.4125,0.371875,0.530556,0.1,92424
1597,5,0.416667,0.370313,0.516667,0.1,92425
1804,5,0.425,0.370313,0.494444,0.1,92426
1912,5,0.451389,0.370313,0.408333,0.096875,92427
1499,5,0.451389,0.370313,0.386111,0.096875,92428
1400,5,0.444444,0.370313,0.372222,0.096875,92429
1701,5,0.455556,0.370313,0.327778,0.09375,92430
1601,5,0.452778,0.370313,0.316667,0.09375,92431
1803,5,0.418056,0.370313,0.386111,0.096875,92432
157,5,0.948611,0.382031,0.102778,0.104687,92512
15,5,0.941667,0.38125,0.111111,0.103125,92513
529,5,0.934722,0.382812,0.119444,0.103125,92514
591,5,0.926389,0.382812,0.147222,0.103125,92516
717,5,0.918056,0.384375,0.163889,0.10625,92517
2747,5,0.9125,0.383594,0.169444,0.104687,92518
2607,5,0.905556,0.384375,0.183333,0.10625,92519
2811,5,0.901389,0.384375,0.191667,0.10625,92520
2957,5,0.895833,0.384375,0.208333,0.10625,92521
3146,5,0.888889,0.384375,0.222222,0.10625,92522
3014,5,0.883333,0.384375,0.227778,0.10625,92523
2762,5,0.879167,0.383594,0.241667,0.104687,92524
2592,5,0.873611,0.383594,0.247222,0.104687,92525
2412,5,0.866667,0.383594,0.261111,0.104687,92526
2557,5,0.861111,0.383594,0.272222,0.104687,92527
537,5,0.856944,0.382812,0.280556,0.10625,92528
401,5,0.854167,0.382812,0.291667,0.10625,92529
2758,5,0.845833,0.38125,0.302778,0.10625,92530
2603,5,0.843056,0.382031,0.313889,0.104687,92531
2401,5,0.8375,0.382031,0.319444,0.104687,92532
2558,5,0.833333,0.38125,0.322222,0.103125,92533
2813,5,0.829167,0.379687,0.336111,0.10625,92534
2947,5,0.823611,0.379687,0.347222,0.10625,92535
3158,5,0.818056,0.378906,0.358333,0.107813,92536
3013,5,0.813889,0.378906,0.366667,0.110937,92537
204,5,0.808333,0.378906,0.372222,0.107813,92538
342,5,0.802778,0.378125,0.383333,0.10625,92539
2207,5,0.798611,0.377344,0.391667,0.107813,92540
2354,5,0.794444,0.378125,0.4,0.109375,92541
2142,5,0.7875,0.378125,0.408333,0.10625,92542
1982,5,0.7875,0.377344,0.413889,0.104687,92543
1734,5,0.784722,0.378125,0.419444,0.10625,92544
1572,5,0.781944,0.377344,0.436111,0.107813,92545
1777,5,0.780556,0.377344,0.438889,0.107813,92546
1947,5,0.773611,0.378125,0.452778,0.10625,92547
1534,5,0.766667,0.379687,0.466667,0.109375,92548
1359,5,0.765278,0.380469,0.469444,0.107813,92549
1745,5,0.763889,0.380469,0.472222,0.107813,92550
1568,5,0.758333,0.380469,0.483333,0.107813,92551
1778,5,0.756944,0.379687,0.486111,0.1125,92552
1939,5,0.752778,0.380469,0.494444,0.114063,92553
2196,5,0.744444,0.380469,0.511111,0.114063,92554
2358,5,0.738889,0.379687,0.522222,0.115625,92555
2141,5,0.741667,0.379687,0.516667,0.1125,92556
1990,5,0.741667,0.379687,0.516667,0.115625,92557
772,5,0.738889,0.378906,0.522222,0.114063,92558
912,5,0.734722,0.380469,0.530556,0.114063,92559
1524,5,0.722222,0.379687,0.55,0.115625,92560
1374,5,0.718056,0.379687,0.563889,0.115625,92561
1166,5,0.716667,0.380469,0.566667,0.114063,92562
1322,5,0.7125,0.379687,0.575,0.1125,92563
760,5,0.705556,0.378906,0.577778,0.110937,92564
923,5,0.7,0.378125,0.577778,0.1125,92565
1131,5,0.695833,0.378125,0.591667,0.109375,92566
965,5,0.694444,0.378906,0.594444,0.110937,92567
2190,5,0.691667,0.378125,0.6,0.109375,92568
2366,5,0.686111,0.378125,0.611111,0.109375,92569
759,5,0.684722,0.378906,0.619444,0.110937,92570
928,5,0.686111,0.377344,0.622222,0.110937,92571
1121,5,0.672222,0.378125,0.655556,0.1125,92572
969,5,0.680556,0.377344,0.633333,0.107813,92573
1525,5,0.663889,0.377344,0.672222,0.110937,92574
1368,5,0.6625,0.378906,0.675,0.110937,92575
1175,5,0.651389,0.377344,0.675,0.107813,92576
1319,5,0.644444,0.376563,0.677778,0.10625,92577
1730,5,0.623611,0.378125,0.691667,0.109375,92578
1579,5,0.622222,0.378125,0.688889,0.10625,92579
1997,5,0.623611,0.376563,0.669444,0.10625,92580
2130,5,0.520833,0.378906,0.852778,0.117188,92581
2340,5,0.523611,0.379687,0.836111,0.11875,92582
2217,5,0.531944,0.378125,0.813889,0.115625,92583
1931,5,0.533333,0.378906,0.8,0.117188,92584
1790,5,0.558333,0.377344,0.75,0.114063,92585
1724,5,0.530556,0.378125,0.766667,0.115625,92587
1312,5,0.523611,0.377344,0.763889,0.114063,92588
1180,5,0.529167,0.376563,0.736111,0.1125,92589
1928,5,0.640278,0.375,0.513889,0.10625,92590
1792,5,0.55,0.375781,0.683333,0.110937,92591
1583,5,0.538889,0.376563,0.683333,0.10625,92592
1727,5,0.530556,0.375781,0.688889,0.107813,92593
1999,5,0.525,0.376563,0.683333,0.109375,92594
2129,5,0.518056,0.376563,0.675,0.109375,92595
2341,5,0.531944,0.375,0.630556,0.10625,92596
2214,5,0.506944,0.375781,0.675,0.107813,92597
985,5,0.5125,0.375781,0.652778,0.107813,92598
1109,5,0.508333,0.374219,0.661111,0.104687,92599
1240,5,0.511111,0.374219,0.65,0.107813,92600
1249,5,0.504167,0.373437,0.652778,0.10625,92601
1460,5,0.497222,0.374219,0.65,0.107813,92602
1437,5,0.483333,0.374219,0.672222,0.107813,92603
1039,5,0.454167,0.378125,0.725,0.11875,92605
829,5,0.448611,0.377344,0.702778,0.114063,92606
836,5,0.409722,0.382031,0.686111,0.129688,92612
854,5,0.406944,0.382812,0.680556,0.128125,92613
1255,5,0.422222,0.374219,0.638889,0.114063,92615
1451,5,0.433333,0.371094,0.605556,0.110937,92616
1856,5,0.436111,0.371094,0.572222,0.107813,92618
1867,5,0.431944,0.371094,0.569444,0.107813,92619
2069,5,0.426389,0.371094,0.563889,0.107813,92620
2054,5,0.427778,0.371094,0.561111,0.107813,92621
1852,5,0.423611,0.369531,0.541667,0.104687,92624
1666,5,0.420833,0.369531,0.530556,0.101562,92626
1233,5,0.419444,0.370313,0.516667,0.103125,92628
1843,5,0.534722,0.373437,0.241667,0.103125,92630
1875,5,0.530556,0.371094,0.227778,0.0984375,92631
1665,5,0.529167,0.371875,0.219444,0.103125,92632
1644,5,0.530556,0.371875,0.205556,0.103125,92633
2078,5,0.527778,0.370313,0.194444,0.09375,92634
2187,5,0.155556,0.364844,0.3,0.0953125,98723
1934,5,0.161111,0.364844,0.305556,0.0953125,98724
1787,5,0.165278,0.365625,0.308333,0.09375,98725
2152,5,0.223611,0.367188,0.347222,0.09375,98735
2364,5,0.230556,0.367188,0.35,0.09375,98736
2195,5,0.236111,0.366406,0.35,0.0984375,98737
967,5,0.240278,0.366406,0.352778,0.0984375,98738
1123,5,0.238889,0.367969,0.372222,0.0984375,98739
3003,5,0.254167,0.367188,0.358333,0.1,98740
3165,5,0.263889,0.366406,0.361111,0.104687,98741
2959,5,0.268056,0.366406,0.369444,0.104687,98742
2802,5,0.273611,0.365625,0.375,0.10625,98743
2548,5,0.277778,0.365625,0.377778,0.10625,98744
2414,5,0.284722,0.365625,0.380556,0.10625,98745
2612,5,0.294444,0.365625,0.383333,0.10625,98746
2746,5,0.3,0.365625,0.388889,0.10625,98747
709,5,0.279167,0.365625,0.441667,0.103125,98748
593,5,0.280556,0.367188,0.45,0.10625,98749
2546,5,0.275,0.367969,0.477778,0.107813,98750
2419,5,0.284722,0.367188,0.469444,0.10625,98751
2604,5,0.293056,0.366406,0.463889,0.107813,98752
2750,5,0.309722,0.36875,0.441667,0.109375,98753
3005,5,0.322222,0.370313,0.45,0.109375,98754
3159,5,0.331944,0.370313,0.452778,0.109375,98755
2965,5,0.333333,0.370313,0.461111,0.109375,98756
2800,5,0.333333,0.36875,0.472222,0.109375,98757
16,5,0.344444,0.367969,0.455556,0.107813,98758
156,5,0.351389,0.366406,0.458333,0.107813,98759
724,5,0.340278,0.366406,0.502778,0.107813,98760
583,5,0.359722,0.366406,0.480556,0.107813,98761
400,5,0.373611,0.366406,0.463889,0.104687,98762
538,5,0.388889,0.367969,0.455556,0.104687,98763
26,5,0.386111,0.367188,0.483333,0.10625,98764
146,5,0.4,0.367188,0.483333,0.10625,98765
339,5,0.409722,0.367969,0.491667,0.107813,98766
215,5,0.415278,0.367969,0.497222,0.107813,98767
3015,5,0.418056,0.367969,0.497222,0.107813,98768
3145,5,0.423611,0.367969,0.497222,0.110937,98769
32,5,0.423611,0.36875,0.513889,0.109375,98770
144,5,0.433333,0.369531,0.522222,0.110937,98771
341,5,0.438889,0.369531,0.522222,0.107813,98772
205,5,0.441667,0.369531,0.538889,0.107813,98773
718,5,0.444444,0.369531,0.544444,0.107813,98774
585,5,0.447222,0.36875,0.555556,0.109375,98775
398,5,0.454167,0.369531,0.563889,0.110937,98776
548,5,0.459722,0.369531,0.569444,0.110937,98777
2559,5,0.466667,0.36875,0.572222,0.109375,98778
2400,5,0.470833,0.371094,0.575,0.110937,98779
2822,5,0.481944,0.373437,0.575,0.115625,98780
2940,5,0.491667,0.372656,0.577778,0.110937,98781
3143,5,0.502778,0.371875,0.572222,0.109375,98782
3027,5,0.5125,0.373437,0.580556,0.1125,98783
2735,5,0.523611,0.375,0.586111,0.115625,98784
2625,5,0.526389,0.372656,0.580556,0.114063,98785
2426,5,0.5375,0.373437,0.586111,0.1125,98786
2536,5,0.544444,0.372656,0.588889,0.110937,98787
523,5,0.559722,0.371875,0.580556,0.109375,98788
423,5,0.559722,0.373437,0.591667,0.109375,98789
2736,5,0.569444,0.373437,0.594444,0.1125,98790
2619,5,0.577778,0.373437,0.594444,0.1125,98791
2434,5,0.590278,0.372656,0.591667,0.110937,98792
2534,5,0.601389,0.372656,0.575,0.110937,98793
2821,5,0.611111,0.372656,0.566667,0.114063,98794
2946,5,0.618056,0.372656,0.575,0.114063,98795
3136,5,0.627778,0.372656,0.583333,0.114063,98796
3028,5,0.634722,0.373437,0.597222,0.1125,98797
227,5,0.644444,0.373437,0.588889,0.1125,98798
328,5,0.655556,0.373437,0.588889,0.1125,98799
2709,5,0.661111,0.373437,0.583333,0.115625,98800
2645,5,0.672222,0.372656,0.588889,0.114063,98801
2462,5,0.680556,0.372656,0.588889,0.114063,98802
2503,5,0.691667,0.375,0.588889,0.115625,98803
2859,5,0.697222,0.375,0.588889,0.115625,98804
2907,5,0.702778,0.375,0.588889,0.115625,98805
3099,5,0.706944,0.374219,0.580556,0.114063,98806
3066,5,0.711111,0.375781,0.577778,0.114063,98807
264,5,0.715278,0.375,0.569444,0.1125,98808
289,5,0.720833,0.375781,0.558333,0.110937,98809
2862,5,0.720833,0.375781,0.541667,0.107813,98810
2899,5,0.723611,0.376563,0.519444,0.109375,98811
3104,5,0.729167,0.376563,0.508333,0.109375,98812
3065,5,0.7375,0.376563,0.508333,0.109375,98813
2706,5,0.745833,0.376563,0.508333,0.10625,98814
2654,5,0.75,0.376563,0.5,0.10625,98815
2456,5,0.754167,0.375,0.486111,0.109375,98816
2504,5,0.758333,0.375781,0.472222,0.110937,98817
496,5,0.761111,0.375,0.466667,0.109375,98818
449,5,0.765278,0.375781,0.458333,0.107813,98819
252,5,0.770833,0.375781,0.458333,0.107813,98820
297,5,0.776389,0.375781,0.447222,0.107813,98821
106,5,0.781944,0.375781,0.436111,0.107813,98822
69,5,0.7875,0.375781,0.425,0.110937,98823
487,5,0.788889,0.375,0.411111,0.1125,98824
456,5,0.794444,0.375781,0.405556,0.114063,98825
638,5,0.8,0.375781,0.4,0.114063,98826
667,5,0.805556,0.375781,0.388889,0.114063,98827
2698,5,0.809722,0.375,0.380556,0.1125,98828
2660,5,0.815278,0.375781,0.369444,0.114063,98829
484,5,0.822222,0.375781,0.355556,0.114063,98830
457,5,0.825,0.376563,0.344444,0.115625,98831
635,5,0.829167,0.376563,0.336111,0.1125,98832
672,5,0.836111,0.375781,0.327778,0.114063,98833
256,5,0.841667,0.375781,0.316667,0.114063,98834
296,5,0.847222,0.376563,0.305556,0.115625,98835
109,5,0.851389,0.376563,0.297222,0.115625,98836
64,5,0.856944,0.377344,0.286111,0.114063,98837
2852,5,0.8625,0.376563,0.275,0.115625,98838
2913,5,0.868056,0.377344,0.263889,0.114063,98839
820,5,0.872222,0.377344,0.255556,0.114063,98840
866,5,0.879167,0.378906,0.241667,0.114063,98841
1074,5,0.883333,0.377344,0.233333,0.114063,98842
1021,5,0.888889,0.378125,0.222222,0.1125,98843
1468,5,0.893056,0.377344,0.213889,0.114063,98844
1429,5,0.898611,0.377344,0.202778,0.110937,98845
1225,5,0.902778,0.378125,0.188889,0.109375,98846
1265,5,0.906944,0.378125,0.186111,0.109375,98847
1680,5,0.913889,0.376563,0.166667,0.10625,98848
1631,5,0.922222,0.376563,0.15,0.103125,98849
2185,5,0.961111,0.379687,0.0777778,0.1125,102584
2156,5,0.943056,0.378906,0.108333,0.107813,102586
1972,5,0.934722,0.374219,0.130556,0.120312,102587
753,5,0.926389,0.375781,0.147222,0.123438,102588
934,5,0.918056,0.375781,0.163889,0.126563,102589
2183,5,0.911111,0.374219,0.177778,0.126563,102590
2372,5,0.901389,0.375,0.191667,0.125,102591
2155,5,0.891667,0.374219,0.211111,0.126563,102592
1974,5,0.881944,0.373437,0.225,0.125,102593
1751,5,0.876389,0.371875,0.241667,0.128125,102594
1559,5,0.869444,0.371094,0.255556,0.126563,102595
1766,5,0.865278,0.370313,0.269444,0.128125,102596
1953,5,0.852778,0.370313,0.288889,0.128125,102597
1541,5,0.843056,0.369531,0.302778,0.129688,102598
1356,5,0.8375,0.369531,0.313889,0.129688,102599
897,5,0.831944,0.370313,0.330556,0.128125,102600
787,5,0.823611,0.369531,0.347222,0.126563,102601
1002,5,0.8125,0.370313,0.369444,0.125,102602
1093,5,0.808333,0.371094,0.377778,0.126563,102603
1407,5,0.8,0.371094,0.4,0.126563,102604
1490,5,0.788889,0.370313,0.422222,0.125,102605
1277,5,0.780556,0.371875,0.438889,0.121875,102606
1211,5,0.768056,0.371094,0.452778,0.123438,102607
1617,5,0.761111,0.369531,0.472222,0.123438,102608
1690,5,0.759722,0.371875,0.480556,0.125,102609
1413,5,0.758333,0.371875,0.477778,0.128125,102610
1478,5,0.747222,0.371094,0.505556,0.126563,102611
1286,5,0.743056,0.371875,0.513889,0.125,102612
1208,5,0.734722,0.371094,0.525,0.126563,102613
890,5,0.726389,0.371875,0.541667,0.128125,102614
800,5,0.722222,0.371094,0.55,0.126563,102615
992,5,0.715278,0.370313,0.563889,0.128125,102616
1097,5,0.704167,0.371094,0.580556,0.129688,102617
2337,5,0.698611,0.371875,0.591667,0.128125,102618
2220,5,0.691667,0.371875,0.611111,0.128125,102619
1596,5,0.680556,0.370313,0.627778,0.128125,102620
1709,5,0.680556,0.371875,0.638889,0.128125,102621
1913,5,0.677778,0.370313,0.644444,0.13125,102622
1812,5,0.666667,0.370313,0.644444,0.125,102623
2323,5,0.65,0.370313,0.633333,0.125,102624
2236,5,0.629167,0.370313,0.647222,0.125,102625
2021,5,0.608333,0.370313,0.677778,0.121875,102626
2103,5,0.595833,0.371094,0.663889,0.120312,102627
877,5,0.581944,0.371094,0.658333,0.123438,102628
810,5,0.573611,0.371094,0.630556,0.123438,102629
2315,5,0.555556,0.370313,0.633333,0.11875,102630
2239,5,0.543056,0.369531,0.636111,0.120312,102631
2014,5,0.530556,0.370313,0.633333,0.115625,102632
2115,5,0.518056,0.36875,0.647222,0.11875,102633
1605,5,0.502778,0.367188,0.622222,0.11875,102634
1705,5,0.494444,0.367188,0.6,0.1125,102635
1920,5,0.475,0.367969,0.6,0.114063,102636
